Entity,Code,Year,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping
Angola,AGO,2003,35569999.69482422,45860000.61035156,949999.988079071,360000.01430511475,1840000.033378601,2799999.952316284,1230000.0190734863,2519999.9809265137,20450000.762939453,9999.999776482582,810000.0023841858
Angola,AGO,2004,35689998.626708984,47180000.30517578,1019999.9809265137,379999.9952316284,2109999.895095825,3519999.9809265137,860000.0143051147,2579999.9237060547,21250000,19999.999552965164,1309999.942779541
Angola,AGO,2005,35279998.779296875,47909999.84741211,1090000.033378601,610000.0143051147,1730000.0190734863,2529999.9713897705,980000.0190734863,2269999.9809265137,22469999.313354492,9999.999776482582,920000.0166893005
Angola,AGO,2006,32599998.474121094,46909999.84741211,1139999.9856948853,649999.9761581421,1970000.0286102295,3359999.895095825,1070000.0524520874,3240000.009536743,21819999.69482422,19999.999552965164,819999.9928474426
Angola,AGO,2007,34799999.23706055,47009998.3215332,1179999.9475479126,670000.0166893005,2279999.9713897705,3980000.0190734863,1190000.057220459,3630000.114440918,22440000.534057617,29999.999329447746,1230000.0190734863
Angola,AGO,2008,33020000.457763672,47299999.23706055,1230000.0190734863,829999.9833106995,2099999.9046325684,5309999.942779541,1600000.023841858,4280000.20980835,24270000.457763672,29999.999329447746,1320000.0524520874
Angola,AGO,2009,33150001.525878906,48650001.525878906,1279999.9713897705,850000.0238418579,2200000.047683716,5889999.866485596,2470000.0286102295,4829999.923706055,23079999.923706055,39999.99910593033,1200000.0476837158
Angola,AGO,2010,34790000.915527344,49229999.54223633,1330000.0429153442,759999.9904632568,2349999.9046325684,5800000.190734863,2619999.885559082,5050000.190734863,24989999.771118164,39999.99910593033,1559999.942779541
Angola,AGO,2011,35869998.931884766,47500000,1379999.9952316284,970000.0286102295,2430000.066757202,6409999.847412109,2450000.047683716,5449999.809265137,24139999.389648438,39999.99910593033,1389999.9856948853
Angola,AGO,2012,34069999.69482422,48279998.779296875,1429999.9475479126,1389999.9856948853,2230000.0190734863,6900000.095367432,2940000.057220459,5989999.771118164,22409999.84741211,50000.00074505806,2180000.066757202
Angola,AGO,2013,35080001.83105469,47000000,1480000.0190734863,1830000.0429153442,1639999.9856948853,7880000.114440918,4349999.904632568,7079999.923706055,21700000.762939453,59999.99865889549,1929999.9475479126
Angola,AGO,2014,33939998.626708984,47520000.45776367,1529999.9713897705,2279999.9713897705,1490000.0095367432,8130000.114440918,6019999.980926514,6960000.038146973,21989999.771118164,59999.99865889549,2519999.9809265137
Angola,AGO,2015,35290000.915527344,48470001.220703125,1580000.0429153442,2359999.895095825,2220000.0286102295,8170000.076293945,6449999.809265137,6409999.847412109,24829999.923706055,50000.00074505806,2589999.9141693115
Angola,AGO,2016,35360000.61035156,47610000.61035156,1639999.9856948853,2109999.895095825,2490000.009536743,8090000.152587891,4579999.923706055,5900000.095367432,25700000.762939453,39999.99910593033,2039999.9618530273
Angola,AGO,2017,36049999.23706055,50130001.068115234,1700000.0476837158,579999.9833106995,1370000.0047683716,6869999.885559082,5119999.885559082,5090000.152587891,24200000.762939453,29999.999329447746,2039999.9618530273
Angola,AGO,2018,32360000.610351562,44860000.61035156,1750000,2369999.885559082,1360000.0143051147,7099999.904632568,5070000.171661377,4849999.904632568,20350000.381469727,29999.999329447746,2000000
Angola,AGO,2019,36220001.220703125,48610000.61035156,1809999.942779541,2410000.0858306885,1519999.9809265137,8100000.381469727,5750000,5190000.057220459,18649999.618530273,29999.999329447746,1980000.0190734863
Antigua and Barbuda,ATG,1990,39999.99910593033,0,100000.00149011612,0,0,100000.00149011612,100000.00149011612,9999.999776482582,0,0,180000.00715255737
Antigua and Barbuda,ATG,1991,39999.99910593033,0,100000.00149011612,0,0,100000.00149011612,100000.00149011612,9999.999776482582,0,0,180000.00715255737
Antigua and Barbuda,ATG,1992,39999.99910593033,0,109999.99940395355,9999.999776482582,0,140000.00059604645,129999.99523162842,9999.999776482582,0,0,239999.99463558197
Antigua and Barbuda,ATG,1993,39999.99910593033,0,109999.99940395355,9999.999776482582,0,129999.99523162842,119999.99731779099,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,1994,39999.99910593033,0,119999.99731779099,9999.999776482582,0,129999.99523162842,109999.99940395355,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,1995,39999.99910593033,0,119999.99731779099,19999.999552965164,0,140000.00059604645,119999.99731779099,9999.999776482582,0,0,239999.99463558197
Antigua and Barbuda,ATG,1996,39999.99910593033,0,129999.99523162842,29999.999329447746,0,140000.00059604645,129999.99523162842,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,1997,39999.99910593033,0,129999.99523162842,39999.99910593033,0,140000.00059604645,140000.00059604645,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,1998,39999.99910593033,0,140000.00059604645,50000.00074505806,0,150000.00596046448,159999.9964237213,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,1999,39999.99910593033,0,150000.00596046448,70000.00029802322,0,159999.9964237213,159999.9964237213,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,2000,39999.99910593033,0,150000.00596046448,79999.99821186066,0,150000.00596046448,170000.00178813934,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2001,39999.99910593033,0,150000.00596046448,100000.00149011612,0,159999.9964237213,180000.00715255737,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,2002,39999.99910593033,0,159999.9964237213,109999.99940395355,0,180000.00715255737,209999.99344348907,9999.999776482582,0,0,239999.99463558197
Antigua and Barbuda,ATG,2003,50000.00074505806,0,159999.9964237213,129999.99523162842,0,180000.00715255737,219999.9988079071,9999.999776482582,0,0,239999.99463558197
Antigua and Barbuda,ATG,2004,50000.00074505806,0,159999.9964237213,150000.00596046448,0,180000.00715255737,209999.99344348907,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,2005,50000.00074505806,0,159999.9964237213,159999.9964237213,0,180000.00715255737,219999.9988079071,9999.999776482582,0,0,230000.00417232513
Antigua and Barbuda,ATG,2006,50000.00074505806,0,170000.00178813934,200000.00298023224,0,189999.9976158142,239999.99463558197,9999.999776482582,0,0,239999.99463558197
Antigua and Barbuda,ATG,2007,50000.00074505806,0,170000.00178813934,230000.00417232513,0,189999.9976158142,259999.99046325684,9999.999776482582,0,0,250000
Antigua and Barbuda,ATG,2008,39999.99910593033,0,170000.00178813934,270000.01072883606,0,200000.00298023224,270000.01072883606,9999.999776482582,0,0,250000
Antigua and Barbuda,ATG,2009,39999.99910593033,0,170000.00178813934,310000.0023841858,0,610000.0143051147,750000,39999.99910593033,0,0,699999.988079071
Antigua and Barbuda,ATG,2010,19999.999552965164,0,180000.00715255737,340000.0035762787,0,189999.9976158142,289999.99165534973,9999.999776482582,0,0,209999.99344348907
Antigua and Barbuda,ATG,2011,19999.999552965164,0,180000.00715255737,349999.9940395355,0,200000.00298023224,319999.9928474426,9999.999776482582,0,0,250000
Antigua and Barbuda,ATG,2012,19999.999552965164,0,180000.00715255737,360000.01430511475,0,270000.01072883606,409999.9964237213,19999.999552965164,0,0,319999.9928474426
Antigua and Barbuda,ATG,2013,19999.999552965164,0,180000.00715255737,370000.0047683716,0,180000.00715255737,280000.0011920929,9999.999776482582,0,0,209999.99344348907
Antigua and Barbuda,ATG,2014,19999.999552965164,0,180000.00715255737,379999.9952316284,0,189999.9976158142,280000.0011920929,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2015,19999.999552965164,0,189999.9976158142,389999.98569488525,0,200000.00298023224,280000.0011920929,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2016,19999.999552965164,0,189999.9976158142,409999.9964237213,0,209999.99344348907,280000.0011920929,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2017,19999.999552965164,0,189999.9976158142,439999.9976158142,0,209999.99344348907,280000.0011920929,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2018,19999.999552965164,0,189999.9976158142,460000.00834465027,0,209999.99344348907,289999.99165534973,9999.999776482582,0,0,219999.9988079071
Antigua and Barbuda,ATG,2019,19999.999552965164,0,189999.9976158142,490000.00953674316,0,209999.99344348907,289999.99165534973,9999.999776482582,0,0,219999.9988079071
Argentina,ARG,1990,118730003.3569336,45349998.474121094,11000000,3799999.952316284,14199999.809265137,29049999.237060547,29079999.923706055,17600000.381469727,19239999.771118164,4619999.885559082,3630000.114440918
Argentina,ARG,1991,117510002.13623047,45349998.474121094,11250000,4000000,14789999.961853027,30709999.084472656,32459999.084472656,17299999.237060547,18600000.381469727,5110000.133514404,2769999.9809265137
Argentina,ARG,1992,119150001.5258789,45349998.474121094,11500000,4130000.114440918,15810000.4196167,32810001.373291016,31280000.686645508,16690000.534057617,19170000.076293945,5699999.809265137,3109999.895095825
Argentina,ARG,1993,117260002.13623047,45349998.474121094,11760000.228881836,4230000.019073486,15119999.885559082,35139999.38964844,30540000.915527344,18579999.923706055,17959999.084472656,6239999.771118164,2660000.0858306885
Argentina,ARG,1994,118839996.33789062,45349998.474121094,12010000.228881836,4349999.904632568,17620000.8392334,34619998.931884766,30309999.465942383,18200000.762939453,16899999.618530273,7360000.133514404,2869999.885559082
Argentina,ARG,1995,118169998.16894531,45349998.474121094,12550000.190734863,4000000,17340000.15258789,36060001.373291016,29280000.686645508,18120000.8392334,19440000.534057617,7820000.171661377,3549999.952316284
Argentina,ARG,1996,115730003.3569336,47310001.373291016,13100000.381469727,4260000.228881836,17850000.381469727,42009998.3215332,33250000,17979999.542236328,19520000.457763672,8279999.732971191,4280000.20980835
Argentina,ARG,1997,115260002.13623047,47930000.30517578,13649999.618530273,5460000.038146973,20940000.534057617,41959999.084472656,33049999.237060547,18069999.69482422,20270000.457763672,8119999.885559082,4389999.866485596
Argentina,ARG,1998,112169998.16894531,47669998.16894531,14590000.15258789,5989999.771118164,20379999.1607666,44650001.525878906,38020000.45776367,18379999.1607666,20469999.313354492,7739999.771118164,4119999.885559082
Argentina,ARG,1999,114489997.86376953,49069999.69482422,15520000.457763672,6409999.847412109,18420000.076293945,41939998.626708984,42849998.474121094,19690000.534057617,21540000.915527344,7849999.904632568,4130000.114440918
Argentina,ARG,2000,116849998.4741211,46549999.23706055,16459999.084472656,6309999.942779541,18000000,40779998.779296875,42259998.3215332,20770000.457763672,21790000.915527344,7599999.904632568,3769999.9809265137
Argentina,ARG,2001,116019996.6430664,95120002.74658203,16709999.084472656,6440000.057220459,17760000.228881836,37509998.3215332,40169998.16894531,19940000.534057617,22430000.30517578,7170000.076293945,4260000.228881836
Argentina,ARG,2002,119629997.25341797,95150001.5258789,16950000.762939453,6110000.133514404,17190000.534057617,34669998.16894531,37340000.15258789,19020000.457763672,22350000.381469727,7210000.038146973,3880000.114440918
Argentina,ARG,2003,129699996.94824219,95300003.05175781,17200000.762939453,7079999.923706055,19120000.8392334,35430000.30517578,41900001.525878906,20469999.313354492,23209999.084472656,8449999.809265137,4110000.1335144043
Argentina,ARG,2004,130809997.55859375,95449996.94824219,17450000.762939453,7920000.076293945,20129999.1607666,38110000.61035156,48759998.3215332,21899999.618530273,23540000.915527344,10069999.694824219,3980000.0190734863
Argentina,ARG,2005,130339996.33789062,95349998.4741211,17690000.534057617,8880000.114440918,20549999.237060547,38659999.84741211,50610000.61035156,22819999.69482422,22569999.69482422,10609999.656677246,4599999.904632568
Argentina,ARG,2006,133639999.38964844,95300003.05175781,17989999.771118164,11369999.885559082,22229999.542236328,41560001.373291016,53919998.16894531,22819999.69482422,22450000.762939453,11270000.457763672,4630000.114440918
Argentina,ARG,2007,136619995.1171875,95279998.77929688,18290000.915527344,13560000.4196167,21180000.30517578,44970001.220703125,54459999.084472656,26690000.534057617,21690000.534057617,12369999.885559082,5210000.038146973
Argentina,ARG,2008,134009994.50683594,95370002.74658203,18590000.15258789,15520000.457763672,20770000.457763672,47000000,59169998.16894531,25329999.923706055,21889999.389648438,11989999.771118164,5590000.152587891
Argentina,ARG,2009,123500000,95500000,18889999.389648438,17299999.237060547,17639999.389648438,43090000.15258789,57290000.915527344,24889999.389648438,20540000.915527344,10659999.84741211,5500000
Argentina,ARG,2010,116610000.61035156,95220001.22070312,19190000.534057617,19629999.1607666,19129999.1607666,45459999.084472656,59520000.45776367,28399999.618530273,20010000.228881836,11659999.84741211,6619999.885559082
Argentina,ARG,2011,116879997.25341797,65839996.337890625,19510000.228881836,20829999.923706055,20799999.237060547,47040000.915527344,64629997.25341797,28500000,19979999.542236328,12090000.15258789,7190000.057220459
Argentina,ARG,2012,118870002.74658203,65900001.525878906,19819999.69482422,21219999.313354492,19270000.457763672,46220001.220703125,67680000.30517578,29959999.084472656,20870000.8392334,11399999.618530273,8340000.152587891
Argentina,ARG,2013,121779998.77929688,66519996.643066406,20129999.1607666,22399999.618530273,21200000.762939453,49229999.54223633,65089996.337890625,31120000.8392334,20799999.237060547,12720000.267028809,8539999.961853027
Argentina,ARG,2014,122910003.66210938,65660003.662109375,20450000.762939453,22950000.762939453,21600000.381469727,45520000.45776367,67089996.337890625,30059999.465942383,21020000.457763672,11539999.961853027,7809999.942779541
Argentina,ARG,2015,122309997.55859375,65809997.55859375,20760000.228881836,23969999.313354492,21790000.915527344,47819999.69482422,69879997.25341797,30370000.8392334,21149999.618530273,11939999.5803833,5780000.20980835
Argentina,ARG,2016,126510002.13623047,29899999.618530273,21059999.465942383,24610000.610351562,19569999.69482422,46799999.23706055,71279998.77929688,30799999.237060547,21020000.457763672,11680000.305175781,5170000.076293945
Argentina,ARG,2017,132779998.77929688,30379999.1607666,21370000.8392334,26170000.076293945,19090000.15258789,48049999.23706055,68330001.83105469,28700000.762939453,20829999.923706055,11880000.114440918,5679999.828338623
Argentina,ARG,2018,130770004.27246094,29850000.381469727,21670000.076293945,27299999.237060547,20819999.69482422,49409999.84741211,64209999.084472656,28280000.686645508,22059999.465942383,10569999.694824219,5679999.828338623
Argentina,ARG,2019,130639999.38964844,29860000.610351562,21979999.542236328,28190000.534057617,20620000.8392334,49090000.15258789,56790000.915527344,27110000.610351562,23920000.076293945,10710000.038146973,4909999.847412109
Armenia,ARM,1990,1559999.942779541,129999.99523162842,769999.9809265137,0,3809999.942779541,3059999.942779541,6119999.885559082,6480000.019073486,1990000.0095367432,610000.0143051147,600000.0238418579
Armenia,ARM,1991,1500000,129999.99523162842,759999.9904632568,0,4000000,3000000,7820000.171661377,4449999.809265137,1850000.023841858,1620000.0047683716,680000.0071525574
